Pallet: "pallet_staking", Extrinsic: "submit_solution_initial", Lowest values: [], Highest values: [], Steps: [100], Repeat: 5
v,n,a,w,extrinsic_time,storage_root_time,reads,repeat_reads,writes,repeat_writes
 2000  1060   500   100     95250      1654    1.7%
 2000  1070   500   100     94330      1950    2.0%
 2000  1080   500   100     96620      4564    4.7%
 2000  1090   500   100     98000      4864    4.9%
 2000  1100   500   100     94630      1354    1.4%
 2000  1110   500   100     93950       664    0.7%
 2000  1120   500   100     94090     557.2    0.5%
 2000  1130   500   100     94920      1489    1.5%
 2000  1140   500   100     99250      1253    1.2%
 2000  1150   500   100     94110     738.7    0.7%
 2000  1160   500   100     96590     999.1    1.0%
 2000  1170   500   100     99560      2595    2.6%
 2000  1180   500   100     98440      2178    2.2%
 2000  1190   500   100     93720      1022    1.0%
 2000  1200   500   100     95380       789    0.8%
 2000  1210   500   100     96580     282.9    0.2%
 2000  1220   500   100     94380     589.1    0.6%
 2000  1230   500   100     97970      2170    2.2%
 2000  1240   500   100     96620     482.3    0.4%
 2000  1250   500   100     96030     68.52    0.0%
 2000  1260   500   100     98310     606.6    0.6%
 2000  1270   500   100     97900      1162    1.1%
 2000  1280   500   100     97420     786.6    0.8%
 2000  1290   500   100     97210     942.1    0.9%
 2000  1300   500   100     99510      2578    2.5%
 2000  1310   500   100     96990      1131    1.1%
 2000  1320   500   100     97200      1913    1.9%
 2000  1330   500   100     95880     931.8    0.9%
 2000  1340   500   100     96190     88.67    0.0%
 2000  1350   500   100     98920      2730    2.7%
 2000  1360   500   100     96150      1200    1.2%
 2000  1370   500   100     96310      3879    4.0%
 2000  1380   500   100     97930      2706    2.7%
 2000  1390   500   100     96810     705.3    0.7%
 2000  1400   500   100     96520     662.1    0.6%
 2000  1410   500   100     96210     396.8    0.4%
 2000  1420   500   100     99560      1542    1.5%
 2000  1430   500   100     99280      1187    1.1%
 2000  1440   500   100     97430      1553    1.5%
 2000  1450   500   100     96670      1271    1.3%
 2000  1460   500   100     98270     350.6    0.3%
 2000  1470   500   100     97710     846.7    0.8%
 2000  1480   500   100     95590     476.6    0.4%
 2000  1490   500   100     99820      2330    2.3%
 2000  1500   500   100     96040     667.7    0.6%
 2000  1510   500   100     96770      2712    2.8%
 2000  1520   500   100     94440     903.3    0.9%
 2000  1530   500   100     98270      1213    1.2%
 2000  1540   500   100     99280      2044    2.0%
 2000  1550   500   100     96090     407.4    0.4%
 2000  1560   500   100     95000     26.16    0.0%
 2000  1570   500   100     97830      2731    2.7%
 2000  1580   500   100     94670     559.7    0.5%
 2000  1590   500   100     95880     910.7    0.9%
 2000  1600   500   100     95620      1065    1.1%
 2000  1610   500   100     95750     386.5    0.4%
 2000  1620   500   100     94930      1257    1.3%
 2000  1630   500   100     95950      1142    1.1%
 2000  1640   500   100     96480     346.9    0.3%
 2000  1650   500   100     95540     990.7    1.0%
 2000  1660   500   100     96880      1732    1.7%
 2000  1670   500   100     95940     740.9    0.7%
 2000  1680   500   100     94120     452.1    0.4%
 2000  1690   500   100     97380      1286    1.3%
 2000  1700   500   100     94770     879.9    0.9%
 2000  1710   500   100     96670     496.4    0.5%
 2000  1720   500   100     98090      1303    1.3%
 2000  1730   500   100     95690     416.3    0.4%
 2000  1740   500   100     95170       673    0.7%
 2000  1750   500   100    100300      8042    8.0%
 2000  1760   500   100     95370      1389    1.4%
 2000  1770   500   100     95670     821.2    0.8%
 2000  1780   500   100     94590      1196    1.2%
 2000  1790   500   100     95440     532.6    0.5%
 2000  1800   500   100     95900     301.3    0.3%
 2000  1810   500   100     98560      2342    2.3%
 2000  1820   500   100     97640      1925    1.9%
 2000  1830   500   100     95570     983.5    1.0%
 2000  1840   500   100     96370      1082    1.1%
 2000  1850   500   100     98910      1923    1.9%
 2000  1860   500   100     97950     230.1    0.2%
 2000  1870   500   100     96130     838.1    0.8%
 2000  1880   500   100     94930     586.8    0.6%
 2000  1890   500   100     92690     246.1    0.2%
 2000  1900   500   100     95520      1488    1.5%
 2000  1910   500   100     98180      1753    1.7%
 2000  1920   500   100     94670     822.4    0.8%
 2000  1930   500   100     96600      2418    2.5%
 2000  1940   500   100     94970      1076    1.1%
 2000  1950   500   100     94970      1757    1.8%
 2000  1960   500   100     96420     366.6    0.3%
 2000  1970   500   100     96660      3043    3.1%
 2000  1980   500   100     94330     676.3    0.7%
 2000  1990   500   100     95200      1845    1.9%
 2000  2000   200   100     39090     880.4    2.2%
 2000  2000   203   100     40150     352.8    0.8%
 2000  2000   206   100     40290     662.7    1.6%
 2000  2000   209   100     41610     193.4    0.4%
 2000  2000   212   100     41360     322.8    0.7%
 2000  2000   215   100     41880     254.3    0.6%
 2000  2000   218   100     42010     512.5    1.2%
 2000  2000   221   100     44980     544.8    1.2%
 2000  2000   224   100     44790      1112    2.4%
 2000  2000   227   100     44290     568.6    1.2%
 2000  2000   230   100     47490      2085    4.3%
 2000  2000   233   100     44940     31.82    0.0%
 2000  2000   236   100     46430     725.5    1.5%
 2000  2000   239   100     48010     782.4    1.6%
 2000  2000   242   100     47090      1334    2.8%
 2000  2000   245   100     47650     498.3    1.0%
 2000  2000   248   100     48120     257.5    0.5%
 2000  2000   251   100     48970     528.9    1.0%
 2000  2000   254   100     48480     223.9    0.4%
 2000  2000   257   100     50120     340.9    0.6%
 2000  2000   260   100     51680      1164    2.2%
 2000  2000   263   100     51830     170.7    0.3%
 2000  2000   266   100     50110     56.26    0.1%
 2000  2000   269   100     51000     238.3    0.4%
 2000  2000   272   100     52400      1074    2.0%
 2000  2000   275   100     53310      1284    2.4%
 2000  2000   278   100     54630      1667    3.0%
 2000  2000   281   100     53990      1335    2.4%
 2000  2000   284   100     55410      1285    2.3%
 2000  2000   287   100     55010     156.5    0.2%
 2000  2000   290   100     56190      1061    1.8%
 2000  2000   293   100     57010     767.1    1.3%
 2000  2000   296   100     56730     961.8    1.6%
 2000  2000   299   100     58430      2339    4.0%
 2000  2000   302   100     58580     834.6    1.4%
 2000  2000   305   100     58740     323.5    0.5%
 2000  2000   308   100     59500      1044    1.7%
 2000  2000   311   100     60170     447.6    0.7%
 2000  2000   314   100     59950     482.1    0.8%
 2000  2000   317   100     59880     717.9    1.1%
 2000  2000   320   100     62180     802.6    1.2%
 2000  2000   323   100     63140     488.1    0.7%
 2000  2000   326   100     62130     418.6    0.6%
 2000  2000   329   100     63170     969.2    1.5%
 2000  2000   332   100     63400      1150    1.8%
 2000  2000   335   100     64580      1415    2.1%
 2000  2000   338   100     64520      1178    1.8%
 2000  2000   341   100     64520     722.2    1.1%
 2000  2000   344   100     66650     663.1    0.9%
 2000  2000   347   100     66850     948.8    1.4%
 2000  2000   350   100     70490     524.2    0.7%
 2000  2000   353   100     68430      2155    3.1%
 2000  2000   356   100     67330     599.7    0.8%
 2000  2000   359   100     69020     930.2    1.3%
 2000  2000   362   100     70510      1579    2.2%
 2000  2000   365   100     69810     933.6    1.3%
 2000  2000   368   100     70790     443.6    0.6%
 2000  2000   371   100     70320      1857    2.6%
 2000  2000   374   100     70970      1356    1.9%
 2000  2000   377   100     76200      4692    6.1%
 2000  2000   380   100     74190     478.4    0.6%
 2000  2000   383   100     73690     855.4    1.1%
 2000  2000   386   100     75560     847.8    1.1%
 2000  2000   389   100     75670      2616    3.4%
 2000  2000   392   100     74910      2404    3.2%
 2000  2000   395   100     75770     416.9    0.5%
 2000  2000   398   100     75190      1005    1.3%
 2000  2000   401   100     76040     538.1    0.7%
 2000  2000   404   100     76890     756.5    0.9%
 2000  2000   407   100     79300      1935    2.4%
 2000  2000   410   100     79580     194.7    0.2%
 2000  2000   413   100     77980      1370    1.7%
 2000  2000   416   100     79400      1162    1.4%
 2000  2000   419   100     79080     282.1    0.3%
 2000  2000   422   100     79960     354.6    0.4%
 2000  2000   425   100     80880      1889    2.3%
 2000  2000   428   100     83040      3375    4.0%
 2000  2000   431   100     82740      4286    5.1%
 2000  2000   434   100     82600      1451    1.7%
 2000  2000   437   100     81680     593.4    0.7%
 2000  2000   440   100     83100     214.9    0.2%
 2000  2000   443   100     84940      1120    1.3%
 2000  2000   446   100     85320     431.6    0.5%
 2000  2000   449   100     87650      1133    1.2%
 2000  2000   452   100     85080     414.5    0.4%
 2000  2000   455   100     85810      1055    1.2%
 2000  2000   458   100     86600      1303    1.5%
 2000  2000   461   100     88190      2642    2.9%
 2000  2000   464   100     88910     644.6    0.7%
 2000  2000   467   100     90290      1238    1.3%
 2000  2000   470   100     90820     599.6    0.6%
 2000  2000   473   100     93290      2562    2.7%
 2000  2000   476   100     89880     980.9    1.0%
 2000  2000   479   100     92760      1092    1.1%
 2000  2000   482   100     92060     877.3    0.9%
 2000  2000   485   100     93450      1141    1.2%
 2000  2000   488   100     92660     822.6    0.8%
 2000  2000   491   100     95890      1133    1.1%
 2000  2000   494   100     95330     798.5    0.8%
 2000  2000   497   100     94430      1493    1.5%
 2000  2000   500    16     94890      1241    1.3%
 2000  2000   500    17     95810      2266    2.3%
 2000  2000   500    18     94490      1131    1.1%
 2000  2000   500    19     94150     864.1    0.9%
 2000  2000   500    20     93020     742.5    0.7%
 2000  2000   500    21     95680      1289    1.3%
 2000  2000   500    22     93020     513.2    0.5%
 2000  2000   500    23     92860       321    0.3%
 2000  2000   500    24     97040     179.8    0.1%
 2000  2000   500    25     96100      1059    1.1%
 2000  2000   500    26     99500     794.9    0.7%
 2000  2000   500    27     93530      1192    1.2%
 2000  2000   500    28     95220      1183    1.2%
 2000  2000   500    29     96560      3255    3.3%
 2000  2000   500    30     95340      1831    1.9%
 2000  2000   500    31     94720      1106    1.1%
 2000  2000   500    32     93840     707.5    0.7%
 2000  2000   500    33     94480     775.9    0.8%
 2000  2000   500    34     95610      1592    1.6%
 2000  2000   500    35     96700      2167    2.2%
 2000  2000   500    36     93880      1625    1.7%
 2000  2000   500    37     95980     517.4    0.5%
 2000  2000   500    38     96320      1174    1.2%
 2000  2000   500    39     94180      1286    1.3%
 2000  2000   500    40     96620      3088    3.1%
 2000  2000   500    41     94620     817.7    0.8%
 2000  2000   500    42     93850      1094    1.1%
 2000  2000   500    43     94050      2125    2.2%
 2000  2000   500    44     96620      1240    1.2%
 2000  2000   500    45     93420      2284    2.4%
 2000  2000   500    46     94630     874.2    0.9%
 2000  2000   500    47     95660     489.8    0.5%
 2000  2000   500    48     94310     429.7    0.4%
 2000  2000   500    49     96050     640.8    0.6%
 2000  2000   500    50     94860     904.8    0.9%
 2000  2000   500    51     95820      1262    1.3%
 2000  2000   500    52     97030      2819    2.9%
 2000  2000   500    53    110800      1028    0.9%
 2000  2000   500    54    109400      2355    2.1%
 2000  2000   500    55     96120      3266    3.3%
 2000  2000   500    56     95200     252.6    0.2%
 2000  2000   500    57     95410      1590    1.6%
 2000  2000   500    58     94350     955.1    1.0%
 2000  2000   500    59     95210      1621    1.7%
 2000  2000   500    60     95390      1035    1.0%
 2000  2000   500    61     95900     729.3    0.7%
 2000  2000   500    62     94850     754.5    0.7%
 2000  2000   500    63     93820      1967    2.0%
 2000  2000   500    64     93650      1190    1.2%
 2000  2000   500    65     95800     565.2    0.5%
 2000  2000   500    66     94930     960.6    1.0%
 2000  2000   500    67     93590      1690    1.8%
 2000  2000   500    68     94580      2114    2.2%
 2000  2000   500    69     95260      1126    1.1%
 2000  2000   500    70     94400      2816    2.9%
 2000  2000   500    71     92420     549.6    0.5%
 2000  2000   500    72     94150      1165    1.2%
 2000  2000   500    73     94780     894.4    0.9%
 2000  2000   500    74     95190     389.8    0.4%
 2000  2000   500    75     94290      1378    1.4%
 2000  2000   500    76     92960      2284    2.4%
 2000  2000   500    77     94020      1191    1.2%
 2000  2000   500    78     92980     296.2    0.3%
 2000  2000   500    79     92960      1198    1.2%
 2000  2000   500    80     96280      3053    3.1%
 2000  2000   500    81     93010     384.4    0.4%
 2000  2000   500    82     92080     948.1    1.0%
 2000  2000   500    83     93580     980.2    1.0%
 2000  2000   500    84     96620      2470    2.5%
 2000  2000   500    85     95920      1285    1.3%
 2000  2000   500    86     95330     622.5    0.6%
 2000  2000   500    87     93900     230.3    0.2%
 2000  2000   500    88     92400     724.9    0.7%
 2000  2000   500    89     94740     462.5    0.4%
 2000  2000   500    90     96860       386    0.3%
 2000  2000   500    91     93340     18.44    0.0%
 2000  2000   500    92     94170      1279    1.3%
 2000  2000   500    93     94400     255.7    0.2%
 2000  2000   500    94     98180      2142    2.1%
 2000  2000   500    95     97970      1454    1.4%
 2000  2000   500    96     94270      1102    1.1%
 2000  2000   500    97     92020       388    0.4%
 2000  2000   500    98     95000     400.7    0.4%
 2000  2000   500    99     94320      1081    1.1%
 2000  2000   500   100     97110      1370    1.4%

Quality and confidence:
param     error
v         0.342
n         0.342
a          1.14
w          4.28

Model:
Time ~=    15690
    + v        0
    + n        0
    + a    191.5
    + w    18.61
              µs

Reads = 6 + (0 * v) + (0 * n) + (4 * a) + (1 * w)
Writes = 2 + (0 * v) + (0 * n) + (0 * a) + (0 * w)
